parameter,sparsity,top1,top5,loss,variance
module.layer2.1.conv1.weight,0.30000000000000004,76.122,92.862,0.9608786714320278,0.016658911481499672
module.layer2.1.conv1.weight,0.35000000000000003,76.134,92.864,0.961860143408483,0.016658911481499672
module.layer2.1.conv1.weight,0.4,76.126,92.862,0.9623151400259563,0.016658911481499672
module.layer2.1.conv1.weight,0.45,76.114,92.88,0.9624868756046099,0.016658911481499672
module.layer2.1.conv1.weight,0.5,76.09,92.88,0.9613424907533491,0.016658911481499672
module.layer2.1.conv1.weight,0.55,76.098,92.874,0.9620158988602309,0.016658911481499672
module.layer2.1.conv1.weight,0.6000000000000001,76.048,92.888,0.9625273094493513,0.016658911481499672
module.layer2.1.conv1.weight,0.65,76.09,92.88,0.9637337728422518,0.016658911481499672
module.layer2.1.conv1.weight,0.7000000000000001,76.09,92.908,0.9619052543932077,0.016658911481499672
module.layer2.1.conv1.weight,0.75,76.09,92.93400000000001,0.9619900033790237,0.016658911481499672
module.layer2.1.conv1.weight,0.8,76.092,92.944,0.9635411132963341,0.016658911481499672
module.layer2.1.conv1.weight,0.8500000000000001,76.03800000000001,92.95,0.9637648648753453,0.016658911481499672
module.layer2.1.conv1.weight,0.9,75.872,92.926,0.9681219975559077,0.016658911481499672
module.layer2.1.conv2.weight,0.0,76.13,92.862,0.9613485251154212,0.019336460158228874
module.layer2.1.conv2.weight,0.05,76.12400000000001,92.862,0.9608146268494274,0.019336460158228874
module.layer2.1.conv2.weight,0.1,76.12400000000001,92.862,0.9624131105992257,0.019336460158228874
module.layer2.1.conv2.weight,0.15000000000000002,76.128,92.85600000000001,0.9608812161854334,0.019336460158228874
module.layer2.1.conv2.weight,0.2,76.152,92.85799999999999,0.9620279970825932,0.019336460158228874
module.layer2.1.conv2.weight,0.25,76.15,92.862,0.9598903998124354,0.019336460158228874
module.layer2.1.conv2.weight,0.30000000000000004,76.154,92.842,0.9617863048096092,0.019336460158228874
module.layer2.1.conv2.weight,0.35000000000000003,76.154,92.852,0.9619922124001449,0.019336460158228874
module.layer2.1.conv2.weight,0.4,76.114,92.854,0.961990107991258,0.019336460158228874
module.layer2.1.conv2.weight,0.45,76.112,92.83,0.962780991683201,0.019336460158228874
module.layer2.1.conv2.weight,0.5,76.068,92.85799999999999,0.9622777213855664,0.019336460158228874
module.layer2.1.conv2.weight,0.55,76.066,92.848,0.9631843472621879,0.019336460158228874
module.layer2.1.conv2.weight,0.6000000000000001,76.028,92.81,0.9669337853485226,0.019336460158228874
module.layer2.1.conv2.weight,0.65,75.972,92.822,0.9678383156353115,0.019336460158228874
module.layer2.1.conv2.weight,0.7000000000000001,75.856,92.754,0.9743694340696138,0.019336460158228874
module.layer2.1.conv2.weight,0.75,75.666,92.66799999999999,0.9812499689204353,0.019336460158228874
module.layer2.1.conv2.weight,0.8,75.53,92.608,0.9897474296847169,0.019336460158228874
module.layer2.1.conv2.weight,0.8500000000000001,75.13,92.386,1.0071420535749318,0.019336460158228874
module.layer2.1.conv2.weight,0.9,73.736,91.658,1.0607749083820652,0.019336460158228874
module.layer2.1.conv3.weight,0.0,76.13,92.862,0.9611990834985469,0.022059187293052673
module.layer2.1.conv3.weight,0.05,76.13,92.862,0.9614622155014348,0.022059187293052673
module.layer2.1.conv3.weight,0.1,76.13600000000001,92.866,0.9605591117727514,0.022059187293052673
module.layer2.1.conv3.weight,0.15000000000000002,76.132,92.862,0.9611817050953304,0.022059187293052673
module.layer2.1.conv3.weight,0.2,76.134,92.868,0.9610251395069825,0.022059187293052673
module.layer2.1.conv3.weight,0.25,76.13,92.864,0.9623111802704483,0.022059187293052673
module.layer2.1.conv3.weight,0.30000000000000004,76.122,92.866,0.962157336728913,0.022059187293052673
module.layer2.1.conv3.weight,0.35000000000000003,76.12400000000001,92.878,0.9617890195578942,0.022059187293052673
module.layer2.1.conv3.weight,0.4,76.112,92.86999999999999,0.9621189300503052,0.022059187293052673
module.layer2.1.conv3.weight,0.45,76.11,92.876,0.961344595162236,0.022059187293052673
module.layer2.1.conv3.weight,0.5,76.092,92.88,0.9608471205039901,0.022059187293052673
module.layer2.1.conv3.weight,0.55,76.116,92.88,0.9611042531169192,0.022059187293052673
module.layer2.1.conv3.weight,0.6000000000000001,76.144,92.876,0.9614929328767622,0.022059187293052673
module.layer2.1.conv3.weight,0.65,76.102,92.868,0.961346027802448,0.022059187293052673
module.layer2.1.conv3.weight,0.7000000000000001,76.048,92.886,0.9614624879798108,0.022059187293052673
module.layer2.1.conv3.weight,0.75,76.044,92.884,0.9608843956066638,0.022059187293052673
module.layer2.1.conv3.weight,0.8,76.028,92.864,0.9627188498876534,0.022059187293052673
module.layer2.1.conv3.weight,0.8500000000000001,75.92999999999999,92.84599999999999,0.9647188165358133,0.022059187293052673
module.layer2.1.conv3.weight,0.9,75.67,92.738,0.9723013292769996,0.022059187293052673
module.layer2.2.conv1.weight,0.0,76.13,92.862,0.9606466530537121,0.02331586368381977
module.layer2.2.conv1.weight,0.05,76.134,92.86,0.9611770969872568,0.02331586368381977
module.layer2.2.conv1.weight,0.1,76.13600000000001,92.85799999999999,0.96121830964575,0.02331586368381977
module.layer2.2.conv1.weight,0.15000000000000002,76.116,92.88,0.9613961355418571,0.02331586368381977
module.layer2.2.conv1.weight,0.2,76.102,92.878,0.9609395244291851,0.02331586368381977
module.layer2.2.conv1.weight,0.25,76.11,92.88,0.9616530859956934,0.02331586368381977
module.layer2.2.conv1.weight,0.30000000000000004,76.098,92.84599999999999,0.9612172498386733,0.02331586368381977
module.layer2.2.conv1.weight,0.35000000000000003,76.076,92.862,0.9629013583976398,0.02331586368381977
module.layer2.2.conv1.weight,0.4,76.08,92.862,0.962976443524263,0.02331586368381977
module.layer2.2.conv1.weight,0.45,76.072,92.85799999999999,0.9620421693033103,0.02331586368381977
module.layer2.2.conv1.weight,0.5,76.112,92.85,0.9625481859761845,0.02331586368381977
module.layer2.2.conv1.weight,0.55,76.064,92.83200000000001,0.9628381923753387,0.02331586368381977
module.layer2.2.conv1.weight,0.6000000000000001,76.042,92.822,0.9652595501773215,0.02331586368381977
module.layer2.2.conv1.weight,0.65,76.012,92.83399999999999,0.9657845840770369,0.02331586368381977
module.layer2.2.conv1.weight,0.7000000000000001,76.012,92.83200000000001,0.9675635798853273,0.02331586368381977
module.layer2.2.conv1.weight,0.75,75.936,92.808,0.9698399022525667,0.02331586368381977
module.layer2.2.conv1.weight,0.8,75.812,92.728,0.9736785493334938,0.02331586368381977
module.layer2.2.conv1.weight,0.8500000000000001,75.464,92.62,0.9819910286032424,0.02331586368381977
module.layer2.2.conv1.weight,0.9,75.074,92.422,1.0002865389901765,0.02331586368381977
module.layer2.2.conv2.weight,0.0,76.13,92.862,0.9622793112482347,0.02159416675567627
module.layer2.2.conv2.weight,0.05,76.14,92.862,0.9612154109137397,0.02159416675567627
module.layer2.2.conv2.weight,0.1,76.132,92.872,0.9620622311319622,0.02159416675567627
module.layer2.2.conv2.weight,0.15000000000000002,76.108,92.86999999999999,0.9619983054545456,0.02159416675567627
module.layer2.2.conv2.weight,0.2,76.076,92.884,0.9614740664861642,0.02159416675567627
module.layer2.2.conv2.weight,0.25,76.062,92.878,0.9627870479408575,0.02159416675567627
module.layer2.2.conv2.weight,0.30000000000000004,76.084,92.872,0.9624849068267006,0.02159416675567627
module.layer2.2.conv2.weight,0.35000000000000003,76.056,92.86,0.9624698402322065,0.02159416675567627
module.layer2.2.conv2.weight,0.4,76.088,92.868,0.9622485035536239,0.02159416675567627
module.layer2.2.conv2.weight,0.45,76.112,92.85799999999999,0.9615067979510948,0.02159416675567627
module.layer2.2.conv2.weight,0.5,76.07,92.842,0.9632523637645096,0.02159416675567627
module.layer2.2.conv2.weight,0.55,76.018,92.84599999999999,0.964539962763689,0.02159416675567627
module.layer2.2.conv2.weight,0.6000000000000001,75.984,92.804,0.9667828107366759,0.02159416675567627
module.layer2.2.conv2.weight,0.65,75.966,92.80199999999999,0.9691443817347896,0.02159416675567627
module.layer2.2.conv2.weight,0.7000000000000001,75.846,92.778,0.9720488893134255,0.02159416675567627
module.layer2.2.conv2.weight,0.75,75.722,92.72,0.9762908275030093,0.02159416675567627
module.layer2.2.conv2.weight,0.8,75.534,92.652,0.9832464401819271,0.02159416675567627
module.layer2.2.conv2.weight,0.8500000000000001,75.234,92.432,0.9972563538016103,0.02159416675567627
module.layer2.2.conv2.weight,0.9,74.634,92.09,1.0245296796973877,0.02159416675567627
module.layer2.2.conv3.weight,0.0,76.13,92.862,0.9624189022852448,0.026174208149313927
module.layer2.2.conv3.weight,0.05,76.132,92.862,0.9606948348940634,0.026174208149313927
module.layer2.2.conv3.weight,0.1,76.12,92.854,0.9615933609252078,0.026174208149313927
module.layer2.2.conv3.weight,0.15000000000000002,76.148,92.85600000000001,0.9626014624931376,0.026174208149313927
module.layer2.2.conv3.weight,0.2,76.13,92.85799999999999,0.9614753485942376,0.026174208149313927
module.layer2.2.conv3.weight,0.25,76.118,92.84599999999999,0.9611939818275217,0.026174208149313927
module.layer2.2.conv3.weight,0.30000000000000004,76.088,92.84599999999999,0.9629657861529567,0.026174208149313927
module.layer2.2.conv3.weight,0.35000000000000003,76.072,92.866,0.9612488856120983,0.026174208149313927
module.layer2.2.conv3.weight,0.4,76.092,92.84599999999999,0.9640871417157505,0.026174208149313927
module.layer2.2.conv3.weight,0.45,76.05999999999999,92.83399999999999,0.9633357305915987,0.026174208149313927
module.layer2.2.conv3.weight,0.5,76.076,92.84599999999999,0.963210177664854,0.026174208149313927
module.layer2.2.conv3.weight,0.55,75.988,92.828,0.9651415393668773,0.026174208149313927
module.layer2.2.conv3.weight,0.6000000000000001,75.966,92.836,0.9645288772120767,0.026174208149313927
module.layer2.2.conv3.weight,0.65,76.006,92.81200000000001,0.9659962532471638,0.026174208149313927
module.layer2.2.conv3.weight,0.7000000000000001,75.87,92.804,0.9701204795618448,0.026174208149313927
module.layer2.2.conv3.weight,0.75,75.766,92.692,0.9741080415492157,0.026174208149313927
module.layer2.2.conv3.weight,0.8,75.58,92.67,0.978511895452227,0.026174208149313927
module.layer2.2.conv3.weight,0.8500000000000001,75.48,92.552,0.9858110814678431,0.026174208149313927
module.layer2.2.conv3.weight,0.9,74.966,92.34400000000001,1.007111620233984,0.026174208149313927
module.layer2.3.conv1.weight,0.0,76.13,92.862,0.9613418205052003,0.02431800775229931
module.layer2.3.conv1.weight,0.05,76.128,92.872,0.9619506107909341,0.02431800775229931
module.layer2.3.conv1.weight,0.1,76.12400000000001,92.868,0.961896881157038,0.02431800775229931
module.layer2.3.conv1.weight,0.15000000000000002,76.09,92.864,0.9616659012984253,0.02431800775229931
module.layer2.3.conv1.weight,0.2,76.112,92.868,0.9612033473593851,0.02431800775229931
module.layer2.3.conv1.weight,0.25,76.126,92.878,0.9634061984869897,0.02431800775229931
module.layer2.3.conv1.weight,0.30000000000000004,76.098,92.874,0.9612413334603211,0.02431800775229931
module.layer2.3.conv1.weight,0.35000000000000003,76.094,92.864,0.9622888975605673,0.02431800775229931
module.layer2.3.conv1.weight,0.4,76.088,92.882,0.9625813729908995,0.02431800775229931
module.layer2.3.conv1.weight,0.45,76.086,92.874,0.963796487572242,0.02431800775229931
module.layer2.3.conv1.weight,0.5,76.062,92.866,0.9629536544790073,0.02431800775229931
module.layer2.3.conv1.weight,0.55,76.024,92.874,0.9649160042101025,0.02431800775229931
module.layer2.3.conv1.weight,0.6000000000000001,76.056,92.86999999999999,0.9659690750496732,0.02431800775229931
module.layer2.3.conv1.weight,0.65,75.934,92.84599999999999,0.9675618486136804,0.02431800775229931
module.layer2.3.conv1.weight,0.7000000000000001,75.864,92.758,0.9720517098903656,0.02431800775229931
module.layer2.3.conv1.weight,0.75,75.774,92.692,0.9760619179934872,0.02431800775229931
module.layer2.3.conv1.weight,0.8,75.612,92.642,0.9842647718531747,0.02431800775229931
module.layer2.3.conv1.weight,0.8500000000000001,75.30799999999999,92.484,0.9989474497887556,0.02431800775229931
module.layer2.3.conv1.weight,0.9,74.76,92.17999999999999,1.023976978294704,0.02431800775229931
module.layer2.3.conv2.weight,0.0,76.13,92.862,0.9614809800167471,0.022409193217754364
module.layer2.3.conv2.weight,0.05,76.118,92.874,0.960755359761569,0.022409193217754364
module.layer2.3.conv2.weight,0.1,76.118,92.86,0.9610604938803885,0.022409193217754364
module.layer2.3.conv2.weight,0.15000000000000002,76.118,92.84599999999999,0.9614118988416629,0.022409193217754364
module.layer2.3.conv2.weight,0.2,76.106,92.85600000000001,0.9623956944869492,0.022409193217754364
module.layer2.3.conv2.weight,0.25,76.102,92.84,0.9622776094748048,0.022409193217754364
module.layer2.3.conv2.weight,0.30000000000000004,76.066,92.83399999999999,0.9614835168634138,0.022409193217754364
module.layer2.3.conv2.weight,0.35000000000000003,76.056,92.86999999999999,0.962325069977313,0.022409193217754364
module.layer2.3.conv2.weight,0.4,76.07,92.86,0.9624040458275346,0.022409193217754364
module.layer2.3.conv2.weight,0.45,76.062,92.84400000000001,0.9632489130813247,0.022409193217754364
module.layer2.3.conv2.weight,0.5,76.01400000000001,92.798,0.9649536141327446,0.022409193217754364
module.layer2.3.conv2.weight,0.55,76.004,92.768,0.967246374913624,0.022409193217754364
module.layer2.3.conv2.weight,0.6000000000000001,75.932,92.73599999999999,0.9698089866005644,0.022409193217754364
module.layer2.3.conv2.weight,0.65,75.888,92.69800000000001,0.9704796054533554,0.022409193217754364
module.layer2.3.conv2.weight,0.7000000000000001,75.768,92.648,0.9744678267410821,0.022409193217754364
module.layer2.3.conv2.weight,0.75,75.542,92.574,0.9831151107744298,0.022409193217754364
module.layer2.3.conv2.weight,0.8,75.20599999999999,92.448,0.9944581596218813,0.022409193217754364
module.layer2.3.conv2.weight,0.8500000000000001,75.086,92.326,1.0038203676136173,0.022409193217754364
module.layer2.3.conv2.weight,0.9,74.768,92.154,1.0177273628663046,0.022409193217754364
module.layer2.3.conv3.weight,0.0,76.13,92.862,0.9615574111135636,0.024317095056176186
module.layer2.3.conv3.weight,0.05,76.132,92.85799999999999,0.9636069597030171,0.024317095056176186
module.layer2.3.conv3.weight,0.1,76.122,92.866,0.9612604571240292,0.024317095056176186
module.layer2.3.conv3.weight,0.15000000000000002,76.116,92.86,0.9614561403892482,0.024317095056176186
module.layer2.3.conv3.weight,0.2,76.134,92.866,0.9630143718451872,0.024317095056176186
module.layer2.3.conv3.weight,0.25,76.12400000000001,92.86999999999999,0.9612644193123798,0.024317095056176186
module.layer2.3.conv3.weight,0.30000000000000004,76.118,92.874,0.9611687873091017,0.024317095056176186
module.layer2.3.conv3.weight,0.35000000000000003,76.1,92.906,0.961518925063464,0.024317095056176186
module.layer2.3.conv3.weight,0.4,76.112,92.878,0.9615611248478592,0.024317095056176186
module.layer2.3.conv3.weight,0.45,76.116,92.892,0.9619025530255569,0.024317095056176186
module.layer2.3.conv3.weight,0.5,76.132,92.888,0.9627357128323343,0.024317095056176186
module.layer2.3.conv3.weight,0.55,76.104,92.874,0.9628359368261026,0.024317095056176186
module.layer2.3.conv3.weight,0.6000000000000001,76.064,92.91,0.9634372823092404,0.024317095056176186
module.layer2.3.conv3.weight,0.65,76.01599999999999,92.892,0.965002616145173,0.024317095056176186
module.layer2.3.conv3.weight,0.7000000000000001,75.95,92.914,0.9646700216191153,0.024317095056176186
module.layer2.3.conv3.weight,0.75,75.904,92.866,0.9672789418575711,0.024317095056176186
module.layer2.3.conv3.weight,0.8,75.696,92.776,0.9740362492751106,0.024317095056176186
module.layer2.3.conv3.weight,0.8500000000000001,75.416,92.686,0.9847318010062588,0.024317095056176186
module.layer2.3.conv3.weight,0.9,74.836,92.326,1.0097826269208168,0.024317095056176186
module.layer3.0.conv1.weight,0.0,76.13,92.862,0.9624415064344604,0.030766086652874947
module.layer3.0.conv1.weight,0.05,76.128,92.866,0.9633842980375094,0.030766086652874947
module.layer3.0.conv1.weight,0.1,76.116,92.852,0.962941790113644,0.030766086652874947
module.layer3.0.conv1.weight,0.15000000000000002,76.078,92.878,0.9614302890033138,0.030766086652874947
module.layer3.0.conv1.weight,0.2,76.05199999999999,92.902,0.9618155515315581,0.030766086652874947
module.layer3.0.conv1.weight,0.25,76.108,92.86999999999999,0.9629140557075032,0.030766086652874947
module.layer3.0.conv1.weight,0.30000000000000004,76.048,92.84599999999999,0.9634974720526712,0.030766086652874947
module.layer3.0.conv1.weight,0.35000000000000003,76.066,92.804,0.9665214014904836,0.030766086652874947
module.layer3.0.conv1.weight,0.4,76.018,92.746,0.9689541206676133,0.030766086652874947
module.layer3.0.conv1.weight,0.45,75.956,92.732,0.9732666337976649,0.030766086652874947
module.layer3.0.conv1.weight,0.5,75.81599999999999,92.65,0.97634214132416,0.030766086652874947
module.layer3.0.conv1.weight,0.55,75.67,92.642,0.9799799256178794,0.030766086652874947
module.layer3.0.conv1.weight,0.6000000000000001,75.56,92.572,0.9858427713720164,0.030766086652874947
module.layer3.0.conv1.weight,0.65,75.312,92.432,0.9939278160430952,0.030766086652874947
module.layer3.0.conv1.weight,0.7000000000000001,74.924,92.252,1.015316098320241,0.030766086652874947
module.layer3.0.conv1.weight,0.75,73.94800000000001,91.706,1.0557647210602847,0.030766086652874947
module.layer3.0.conv1.weight,0.8,73.226,91.426,1.0846084274199541,0.030766086652874947
module.layer3.0.conv1.weight,0.8500000000000001,70.71000000000001,89.776,1.1970139887868145,0.030766086652874947
module.layer3.0.conv1.weight,0.9,66.536,87.264,1.3898814016458938,0.030766086652874947
module.layer3.0.conv2.weight,0.0,76.13,92.862,0.962418425752192,0.017362674698233604
module.layer3.0.conv2.weight,0.05,76.128,92.862,0.9609963498553452,0.017362674698233604
module.layer3.0.conv2.weight,0.1,76.104,92.86999999999999,0.9626613602954512,0.017362674698233604
module.layer3.0.conv2.weight,0.15000000000000002,76.11,92.872,0.9623924454255978,0.017362674698233604
module.layer3.0.conv2.weight,0.2,76.132,92.876,0.9613441085937069,0.017362674698233604
module.layer3.0.conv2.weight,0.25,76.094,92.872,0.9621216454068009,0.017362674698233604
module.layer3.0.conv2.weight,0.30000000000000004,76.066,92.896,0.9616504354136334,0.017362674698233604
module.layer3.0.conv2.weight,0.35000000000000003,76.07,92.896,0.9615270449798929,0.017362674698233604
module.layer3.0.conv2.weight,0.4,76.076,92.898,0.9626895742756981,0.017362674698233604
module.layer3.0.conv2.weight,0.45,76.09,92.888,0.9644456809880783,0.017362674698233604
module.layer3.0.conv2.weight,0.5,76.048,92.842,0.963722315673926,0.017362674698233604
module.layer3.0.conv2.weight,0.55,75.96000000000001,92.842,0.9658991001090224,0.017362674698233604
module.layer3.0.conv2.weight,0.6000000000000001,75.868,92.848,0.9690735735455339,0.017362674698233604
module.layer3.0.conv2.weight,0.65,75.71,92.754,0.9740145169958775,0.017362674698233604
module.layer3.0.conv2.weight,0.7000000000000001,75.59400000000001,92.648,0.9821334183216093,0.017362674698233604
module.layer3.0.conv2.weight,0.75,75.25,92.54400000000001,0.9932454033773771,0.017362674698233604
module.layer3.0.conv2.weight,0.8,74.706,92.24,1.013424558907139,0.017362674698233604
module.layer3.0.conv2.weight,0.8500000000000001,73.85,91.818,1.052107168095452,0.017362674698233604
module.layer3.0.conv2.weight,0.9,71.942,90.704,1.1354296475040666,0.017362674698233604
module.layer3.0.conv3.weight,0.0,76.13,92.862,0.9623238115894553,0.02337515540421009
module.layer3.0.conv3.weight,0.05,76.122,92.862,0.9634345359340005,0.02337515540421009
module.layer3.0.conv3.weight,0.1,76.126,92.86999999999999,0.9616902102621234,0.02337515540421009
module.layer3.0.conv3.weight,0.15000000000000002,76.122,92.854,0.9631295389666853,0.02337515540421009
module.layer3.0.conv3.weight,0.2,76.08200000000001,92.866,0.9608872785251964,0.02337515540421009
module.layer3.0.conv3.weight,0.25,76.08200000000001,92.872,0.9616608926836323,0.02337515540421009
module.layer3.0.conv3.weight,0.30000000000000004,76.074,92.892,0.9623430669307708,0.02337515540421009
module.layer3.0.conv3.weight,0.35000000000000003,76.032,92.898,0.9623840180586792,0.02337515540421009
module.layer3.0.conv3.weight,0.4,76.05999999999999,92.902,0.9621269459627114,0.02337515540421009
module.layer3.0.conv3.weight,0.45,76.03,92.894,0.9635964841866975,0.02337515540421009
module.layer3.0.conv3.weight,0.5,75.99000000000001,92.89,0.9625396451779773,0.02337515540421009
module.layer3.0.conv3.weight,0.55,75.89399999999999,92.828,0.9682614696877349,0.02337515540421009
module.layer3.0.conv3.weight,0.6000000000000001,75.836,92.82000000000001,0.9694826861425317,0.02337515540421009
module.layer3.0.conv3.weight,0.65,75.75,92.73599999999999,0.9737130877922994,0.02337515540421009
module.layer3.0.conv3.weight,0.7000000000000001,75.59400000000001,92.606,0.9797779336875803,0.02337515540421009
module.layer3.0.conv3.weight,0.75,75.274,92.434,0.9946876593998499,0.02337515540421009
module.layer3.0.conv3.weight,0.8,74.8,92.22200000000001,1.0158691600877412,0.02337515540421009
module.layer3.0.conv3.weight,0.8500000000000001,73.966,91.78399999999999,1.0566775780551276,0.02337515540421009
module.layer3.0.conv3.weight,0.9,71.25600000000001,90.31,1.1671364584139416,0.02337515540421009
module.layer3.0.downsample.0.weight,0.0,76.13,92.862,0.9635709636673633,0.01614917814731598
module.layer3.0.downsample.0.weight,0.05,76.13,92.862,0.9616054862129448,0.01614917814731598
module.layer3.0.downsample.0.weight,0.1,76.12,92.85600000000001,0.9613603371746682,0.01614917814731598
module.layer3.0.downsample.0.weight,0.15000000000000002,76.106,92.86,0.96202623175115,0.01614917814731598
module.layer3.0.downsample.0.weight,0.2,76.084,92.862,0.9633697061514368,0.01614917814731598
module.layer3.0.downsample.0.weight,0.25,76.094,92.85600000000001,0.9617721523557387,0.01614917814731598
module.layer3.0.downsample.0.weight,0.30000000000000004,76.066,92.874,0.9637817883369878,0.01614917814731598
module.layer3.0.downsample.0.weight,0.35000000000000003,76.02,92.85600000000001,0.9625897115590621,0.01614917814731598
module.layer3.0.downsample.0.weight,0.4,76.018,92.904,0.9633415022066664,0.01614917814731598
module.layer3.0.downsample.0.weight,0.45,75.994,92.884,0.9655849343659928,0.01614917814731598
module.layer3.0.downsample.0.weight,0.5,76.018,92.93400000000001,0.9639596717090024,0.01614917814731598
module.layer3.0.downsample.0.weight,0.55,75.964,92.89,0.9646685096074126,0.01614917814731598
module.layer3.0.downsample.0.weight,0.6000000000000001,76.044,92.85600000000001,0.9640101738730249,0.01614917814731598
module.layer3.0.downsample.0.weight,0.65,75.978,92.864,0.9656568525397049,0.01614917814731598
module.layer3.0.downsample.0.weight,0.7000000000000001,75.878,92.89,0.9695010060558512,0.01614917814731598
module.layer3.0.downsample.0.weight,0.75,75.87,92.798,0.9730752819046679,0.01614917814731598
module.layer3.0.downsample.0.weight,0.8,75.69,92.682,0.9778856236715706,0.01614917814731598
module.layer3.0.downsample.0.weight,0.8500000000000001,75.286,92.498,0.9935335112469542,0.01614917814731598
module.layer3.0.downsample.0.weight,0.9,74.662,92.146,1.0210248423474184,0.01614917814731598
module.layer3.1.conv1.weight,0.0,76.13,92.862,0.9625390497397405,0.015213911421597004
module.layer3.1.conv1.weight,0.05,76.13,92.862,0.9622657004059578,0.015213911421597004
module.layer3.1.conv1.weight,0.1,76.126,92.866,0.962269421134676,0.015213911421597004
module.layer3.1.conv1.weight,0.15000000000000002,76.13,92.854,0.9618695895282591,0.015213911421597004
module.layer3.1.conv1.weight,0.2,76.122,92.874,0.9619965924292194,0.015213911421597004
module.layer3.1.conv1.weight,0.25,76.118,92.86,0.9605033157431351,0.015213911421597004
module.layer3.1.conv1.weight,0.30000000000000004,76.11,92.864,0.9613640855769722,0.015213911421597004
module.layer3.1.conv1.weight,0.35000000000000003,76.118,92.872,0.962346273721481,0.015213911421597004
module.layer3.1.conv1.weight,0.4,76.114,92.9,0.9618005624839236,0.015213911421597004
module.layer3.1.conv1.weight,0.45,76.116,92.898,0.9604481820549288,0.015213911421597004
module.layer3.1.conv1.weight,0.5,76.12,92.902,0.9611591240581202,0.015213911421597004
module.layer3.1.conv1.weight,0.55,76.128,92.93599999999999,0.9620347077749211,0.015213911421597004
module.layer3.1.conv1.weight,0.6000000000000001,76.14,92.9,0.9612831160122036,0.015213911421597004
module.layer3.1.conv1.weight,0.65,76.09,92.888,0.9626253739911678,0.015213911421597004
module.layer3.1.conv1.weight,0.7000000000000001,76.094,92.886,0.9643174318634733,0.015213911421597004
module.layer3.1.conv1.weight,0.75,76.046,92.894,0.9671298244169778,0.015213911421597004
module.layer3.1.conv1.weight,0.8,75.87,92.796,0.9734481962359678,0.015213911421597004
module.layer3.1.conv1.weight,0.8500000000000001,75.658,92.66799999999999,0.9859193134672791,0.015213911421597004
module.layer3.1.conv1.weight,0.9,75.01400000000001,92.378,1.0132313212569883,0.015213911421597004
module.layer3.1.conv2.weight,0.0,76.13,92.862,0.9626610020593722,0.015097874216735363
module.layer3.1.conv2.weight,0.05,76.122,92.864,0.9611225785041343,0.015097874216735363
module.layer3.1.conv2.weight,0.1,76.128,92.866,0.9606715218753236,0.015097874216735363
module.layer3.1.conv2.weight,0.15000000000000002,76.11,92.86999999999999,0.9613861557172266,0.015097874216735363
module.layer3.1.conv2.weight,0.2,76.122,92.872,0.959926590627554,0.015097874216735363
module.layer3.1.conv2.weight,0.25,76.102,92.862,0.9614979813293536,0.015097874216735363
module.layer3.1.conv2.weight,0.30000000000000004,76.08,92.868,0.9604912497559377,0.015097874216735363
module.layer3.1.conv2.weight,0.35000000000000003,76.05999999999999,92.85,0.9622201043732314,0.015097874216735363
module.layer3.1.conv2.weight,0.4,76.02,92.86999999999999,0.962226230575114,0.015097874216735363
module.layer3.1.conv2.weight,0.45,75.99000000000001,92.874,0.9605291020505283,0.015097874216735363
module.layer3.1.conv2.weight,0.5,75.98,92.85799999999999,0.9623626291143653,0.015097874216735363
module.layer3.1.conv2.weight,0.55,75.972,92.84599999999999,0.9639561358763247,0.015097874216735363
module.layer3.1.conv2.weight,0.6000000000000001,75.95,92.84,0.9655420980891394,0.015097874216735363
module.layer3.1.conv2.weight,0.65,75.866,92.794,0.9671596097094673,0.015097874216735363
module.layer3.1.conv2.weight,0.7000000000000001,75.74600000000001,92.73,0.9726273688126585,0.015097874216735363
module.layer3.1.conv2.weight,0.75,75.536,92.696,0.9804118418571904,0.015097874216735363
module.layer3.1.conv2.weight,0.8,75.098,92.51,0.9993527437351188,0.015097874216735363
module.layer3.1.conv2.weight,0.8500000000000001,74.20400000000001,92.04,1.0409908157830332,0.015097874216735363
module.layer3.1.conv2.weight,0.9,71.45,90.48,1.183517220677162,0.015097874216735363
module.layer3.1.conv3.weight,0.0,76.13,92.862,0.9609148161751885,0.020356174558401108
module.layer3.1.conv3.weight,0.05,76.13,92.85600000000001,0.9608816653490071,0.020356174558401108
module.layer3.1.conv3.weight,0.1,76.144,92.85799999999999,0.9613557579566024,0.020356174558401108
module.layer3.1.conv3.weight,0.15000000000000002,76.118,92.872,0.9615608955524407,0.020356174558401108
module.layer3.1.conv3.weight,0.2,76.122,92.872,0.9611583391622617,0.020356174558401108
module.layer3.1.conv3.weight,0.25,76.114,92.86999999999999,0.9613885964666095,0.020356174558401108
module.layer3.1.conv3.weight,0.30000000000000004,76.13,92.86,0.9621063495168881,0.020356174558401108
module.layer3.1.conv3.weight,0.35000000000000003,76.116,92.876,0.9630915756736481,0.020356174558401108
module.layer3.1.conv3.weight,0.4,76.102,92.874,0.9620730539365691,0.020356174558401108
module.layer3.1.conv3.weight,0.45,76.088,92.85799999999999,0.9630778681258766,0.020356174558401108
module.layer3.1.conv3.weight,0.5,76.048,92.84,0.9636424785974077,0.020356174558401108
module.layer3.1.conv3.weight,0.55,76.076,92.866,0.9660874170308206,0.020356174558401108
