parameter,sparsity,top1,top5,loss,variance
module.layer2.2.conv1.weight,0.8500000000000001,91.56,99.72,0.28811175264418115,0.0030559648294001818
module.layer2.2.conv1.weight,0.9,91.11,99.69,0.3172780849039555,0.0030559648294001818
module.layer2.2.conv2.weight,0.0,92.12,99.74,0.2754504308104516,0.0028867509681731462
module.layer2.2.conv2.weight,0.05,92.12,99.74,0.2865685123950244,0.0028867509681731462
module.layer2.2.conv2.weight,0.1,92.12,99.75,0.2711063325405121,0.0028867509681731462
module.layer2.2.conv2.weight,0.15000000000000002,92.12,99.75,0.27906618453562265,0.0028867509681731462
module.layer2.2.conv2.weight,0.2,92.09,99.75,0.28525907881557944,0.0028867509681731462
module.layer2.2.conv2.weight,0.25,92.14,99.75,0.27719603404402726,0.0028867509681731462
module.layer2.2.conv2.weight,0.30000000000000004,92.10000000000001,99.75,0.2734255820512772,0.0028867509681731462
module.layer2.2.conv2.weight,0.35000000000000003,92.06,99.72999999999999,0.2831001084297895,0.0028867509681731462
module.layer2.2.conv2.weight,0.4,92.06,99.74,0.27917465306818484,0.0028867509681731462
module.layer2.2.conv2.weight,0.45,92.08,99.75,0.2832523964345455,0.0028867509681731462
module.layer2.2.conv2.weight,0.5,92.07,99.74,0.2760966774076223,0.0028867509681731462
module.layer2.2.conv2.weight,0.55,92.05,99.75,0.2720898505300284,0.0028867509681731462
module.layer2.2.conv2.weight,0.6000000000000001,91.99,99.75,0.2724709078669548,0.0028867509681731462
module.layer2.2.conv2.weight,0.65,91.93,99.76,0.2728616833686828,0.0028867509681731462
module.layer2.2.conv2.weight,0.7000000000000001,91.97,99.75,0.28091959394514565,0.0028867509681731462
module.layer2.2.conv2.weight,0.75,91.8,99.72999999999999,0.28686595521867264,0.0028867509681731462
module.layer2.2.conv2.weight,0.8,91.75,99.75,0.2887124851346015,0.0028867509681731462
module.layer2.2.conv2.weight,0.8500000000000001,91.5,99.74,0.2934399764984847,0.0028867509681731462
module.layer2.2.conv2.weight,0.9,91.34,99.74,0.2983876094222068,0.0028867509681731462
module.layer2.2.conv3.weight,0.0,92.12,99.74,0.27149720713496195,0.002846520859748125
module.layer2.2.conv3.weight,0.05,92.12,99.74,0.27629831470549115,0.002846520859748125
module.layer2.2.conv3.weight,0.1,92.12,99.74,0.276791711524129,0.002846520859748125
module.layer2.2.conv3.weight,0.15000000000000002,92.12,99.74,0.2771283723413944,0.002846520859748125
module.layer2.2.conv3.weight,0.2,92.12,99.74,0.276275222748518,0.002846520859748125
module.layer2.2.conv3.weight,0.25,92.12,99.74,0.28501260578632354,0.002846520859748125
module.layer2.2.conv3.weight,0.30000000000000004,92.12,99.74,0.27521679922938347,0.002846520859748125
module.layer2.2.conv3.weight,0.35000000000000003,92.13,99.74,0.27683080174028873,0.002846520859748125
module.layer2.2.conv3.weight,0.4,92.11,99.74,0.2865825030952693,0.002846520859748125
module.layer2.2.conv3.weight,0.45,92.13,99.74,0.27116486392915257,0.002846520859748125
module.layer2.2.conv3.weight,0.5,92.12,99.74,0.27390788607299327,0.002846520859748125
module.layer2.2.conv3.weight,0.55,92.11,99.74,0.2849256157875061,0.002846520859748125
module.layer2.2.conv3.weight,0.6000000000000001,92.12,99.74,0.2719156123697757,0.002846520859748125
module.layer2.2.conv3.weight,0.65,92.17,99.75,0.2779834199696778,0.002846520859748125
module.layer2.2.conv3.weight,0.7000000000000001,92.17,99.75,0.2741093054413796,0.002846520859748125
module.layer2.2.conv3.weight,0.75,92.15,99.75,0.27915938384830946,0.002846520859748125
module.layer2.2.conv3.weight,0.8,92.13,99.75,0.2725152391940356,0.002846520859748125
module.layer2.2.conv3.weight,0.8500000000000001,92.09,99.74,0.27375535182654853,0.002846520859748125
module.layer2.2.conv3.weight,0.9,92.02,99.74,0.2776960771530867,0.002846520859748125
module.layer2.3.conv1.weight,0.0,92.12,99.74,0.2793224435299635,0.003600452793762088
module.layer2.3.conv1.weight,0.05,92.13,99.74,0.2801487762480975,0.003600452793762088
module.layer2.3.conv1.weight,0.1,92.11,99.74,0.28913887403905386,0.003600452793762088
module.layer2.3.conv1.weight,0.15000000000000002,92.11,99.74,0.2764337819069624,0.003600452793762088
module.layer2.3.conv1.weight,0.2,92.08,99.74,0.27327993474900725,0.003600452793762088
module.layer2.3.conv1.weight,0.25,92.11,99.74,0.27271583713591097,0.003600452793762088
module.layer2.3.conv1.weight,0.30000000000000004,92.09,99.74,0.2870578296482564,0.003600452793762088
module.layer2.3.conv1.weight,0.35000000000000003,92.01,99.74,0.27713768668472766,0.003600452793762088
module.layer2.3.conv1.weight,0.4,92.07,99.74,0.278734489157796,0.003600452793762088
module.layer2.3.conv1.weight,0.45,92.02,99.74,0.2787973314523697,0.003600452793762088
module.layer2.3.conv1.weight,0.5,91.99,99.74,0.27624639198184014,0.003600452793762088
module.layer2.3.conv1.weight,0.55,92.07,99.72999999999999,0.27469452060759064,0.003600452793762088
module.layer2.3.conv1.weight,0.6000000000000001,92.09,99.72999999999999,0.27816442735493185,0.003600452793762088
module.layer2.3.conv1.weight,0.65,91.94,99.7,0.28520937971770766,0.003600452793762088
module.layer2.3.conv1.weight,0.7000000000000001,91.89,99.7,0.28082358241081234,0.003600452793762088
module.layer2.3.conv1.weight,0.75,91.77,99.7,0.28681870475411414,0.003600452793762088
module.layer2.3.conv1.weight,0.8,91.57,99.71,0.2928314454853535,0.003600452793762088
module.layer2.3.conv1.weight,0.8500000000000001,90.99000000000001,99.69,0.3108497519046069,0.003600452793762088
module.layer2.3.conv1.weight,0.9,90.09,99.65,0.3384455367922783,0.003600452793762088
module.layer2.3.conv2.weight,0.0,92.12,99.74,0.27906812205910675,0.0030486753676086664
module.layer2.3.conv2.weight,0.05,92.12,99.74,0.27296787016093726,0.0030486753676086664
module.layer2.3.conv2.weight,0.1,92.12,99.74,0.271967775374651,0.0030486753676086664
module.layer2.3.conv2.weight,0.15000000000000002,92.13,99.74,0.27415591143071655,0.0030486753676086664
module.layer2.3.conv2.weight,0.2,92.09,99.75,0.27951239310204984,0.0030486753676086664
module.layer2.3.conv2.weight,0.25,92.05,99.75,0.27432256527245047,0.0030486753676086664
module.layer2.3.conv2.weight,0.30000000000000004,92.02,99.75,0.28501864895224566,0.0030486753676086664
module.layer2.3.conv2.weight,0.35000000000000003,92.10000000000001,99.76,0.2757741287350654,0.0030486753676086664
module.layer2.3.conv2.weight,0.4,92.08,99.77000000000001,0.29309783913195137,0.0030486753676086664
module.layer2.3.conv2.weight,0.45,91.95,99.76,0.28232624158263203,0.0030486753676086664
module.layer2.3.conv2.weight,0.5,91.88000000000001,99.75,0.27608776763081555,0.0030486753676086664
module.layer2.3.conv2.weight,0.55,91.88000000000001,99.76,0.2787282399833202,0.0030486753676086664
module.layer2.3.conv2.weight,0.6000000000000001,91.81,99.75,0.2831971760839224,0.0030486753676086664
module.layer2.3.conv2.weight,0.65,91.83,99.76,0.28190928772091867,0.0030486753676086664
module.layer2.3.conv2.weight,0.7000000000000001,91.67,99.76,0.28226891383528707,0.0030486753676086664
module.layer2.3.conv2.weight,0.75,91.75999999999999,99.76,0.2845290645956993,0.0030486753676086664
module.layer2.3.conv2.weight,0.8,91.32000000000001,99.72999999999999,0.30014634057879447,0.0030486753676086664
module.layer2.3.conv2.weight,0.8500000000000001,90.85,99.72999999999999,0.3104600440710784,0.0030486753676086664
module.layer2.3.conv2.weight,0.9,90.22,99.68,0.33017074689269066,0.0030486753676086664
module.layer2.3.conv3.weight,0.0,92.12,99.74,0.27089545428752904,0.0024495553225278854
module.layer2.3.conv3.weight,0.05,92.12,99.74,0.2894844193011522,0.0024495553225278854
module.layer2.3.conv3.weight,0.1,92.12,99.74,0.2730178650468589,0.0024495553225278854
module.layer2.3.conv3.weight,0.15000000000000002,92.12,99.74,0.2748296339064837,0.0024495553225278854
module.layer2.3.conv3.weight,0.2,92.13,99.74,0.27530943490564824,0.0024495553225278854
module.layer2.3.conv3.weight,0.25,92.13,99.74,0.28289752379059796,0.0024495553225278854
module.layer2.3.conv3.weight,0.30000000000000004,92.13,99.74,0.27292260602116586,0.0024495553225278854
module.layer2.3.conv3.weight,0.35000000000000003,92.12,99.74,0.27623149491846566,0.0024495553225278854
module.layer2.3.conv3.weight,0.4,92.13,99.74,0.27118344418704515,0.0024495553225278854
module.layer2.3.conv3.weight,0.45,92.13,99.74,0.2709121987223624,0.0024495553225278854
module.layer2.3.conv3.weight,0.5,92.14,99.74,0.27825490012764925,0.0024495553225278854
module.layer2.3.conv3.weight,0.55,92.13,99.74,0.2726523727178574,0.0024495553225278854
module.layer2.3.conv3.weight,0.6000000000000001,92.12,99.74,0.2747905734926462,0.0024495553225278854
module.layer2.3.conv3.weight,0.65,92.13,99.74,0.27082883119583123,0.0024495553225278854
module.layer2.3.conv3.weight,0.7000000000000001,92.08,99.74,0.27393231913447375,0.0024495553225278854
module.layer2.3.conv3.weight,0.75,92.11,99.74,0.27514191158115864,0.0024495553225278854
module.layer2.3.conv3.weight,0.8,92.11,99.74,0.27573021464049813,0.0024495553225278854
module.layer2.3.conv3.weight,0.8500000000000001,92.04,99.74,0.27635868415236475,0.0024495553225278854
module.layer2.3.conv3.weight,0.9,91.97,99.72999999999999,0.27669699750840665,0.0024495553225278854
module.layer3.0.conv1.weight,0.0,92.12,99.74,0.2730323754251003,0.002851962111890316
module.layer3.0.conv1.weight,0.05,92.12,99.74,0.2736450515687466,0.002851962111890316
module.layer3.0.conv1.weight,0.1,92.12,99.74,0.2897664330899716,0.002851962111890316
module.layer3.0.conv1.weight,0.15000000000000002,92.10000000000001,99.74,0.2725753385573625,0.002851962111890316
module.layer3.0.conv1.weight,0.2,92.11,99.74,0.27309296801686295,0.002851962111890316
module.layer3.0.conv1.weight,0.25,92.08,99.75,0.28038855791091927,0.002851962111890316
module.layer3.0.conv1.weight,0.30000000000000004,92.08,99.74,0.2724108938127756,0.002851962111890316
module.layer3.0.conv1.weight,0.35000000000000003,92.06,99.75,0.2782297961413861,0.002851962111890316
module.layer3.0.conv1.weight,0.4,92.10000000000001,99.75,0.2708594992756844,0.002851962111890316
module.layer3.0.conv1.weight,0.45,92.08,99.75,0.2951544929295778,0.002851962111890316
module.layer3.0.conv1.weight,0.5,92.11,99.76,0.27141008637845515,0.002851962111890316
module.layer3.0.conv1.weight,0.55,92.0,99.72999999999999,0.30236623547971236,0.002851962111890316
module.layer3.0.conv1.weight,0.6000000000000001,91.94,99.72,0.2781620562076568,0.002851962111890316
module.layer3.0.conv1.weight,0.65,91.88000000000001,99.72,0.28695634305477136,0.002851962111890316
module.layer3.0.conv1.weight,0.7000000000000001,91.67,99.71,0.2969658434391022,0.002851962111890316
module.layer3.0.conv1.weight,0.75,91.25,99.7,0.3073512874543667,0.002851962111890316
module.layer3.0.conv1.weight,0.8,90.34,99.6,0.33557850793004046,0.002851962111890316
module.layer3.0.conv1.weight,0.8500000000000001,88.32,99.59,0.40632868185639387,0.002851962111890316
module.layer3.0.conv1.weight,0.9,84.82000000000001,99.3,0.5324560865759849,0.002851962111890316
module.layer3.0.conv2.weight,0.0,92.12,99.74,0.2768297765403986,0.0013695914531126618
module.layer3.0.conv2.weight,0.05,92.12,99.74,0.27786505818367,0.0013695914531126618
module.layer3.0.conv2.weight,0.1,92.12,99.74,0.27333165407180793,0.0013695914531126618
module.layer3.0.conv2.weight,0.15000000000000002,92.13,99.74,0.2761222679167986,0.0013695914531126618
module.layer3.0.conv2.weight,0.2,92.12,99.74,0.28534854389727127,0.0013695914531126618
module.layer3.0.conv2.weight,0.25,92.10000000000001,99.74,0.27666368037462236,0.0013695914531126618
module.layer3.0.conv2.weight,0.30000000000000004,92.07,99.74,0.27372009269893166,0.0013695914531126618
module.layer3.0.conv2.weight,0.35000000000000003,92.07,99.74,0.27206730172038074,0.0013695914531126618
module.layer3.0.conv2.weight,0.4,92.11,99.74,0.2738569803535939,0.0013695914531126618
module.layer3.0.conv2.weight,0.45,92.05,99.74,0.27272639311850083,0.0013695914531126618
module.layer3.0.conv2.weight,0.5,92.11,99.76,0.2719618439674378,0.0013695914531126618
module.layer3.0.conv2.weight,0.55,92.05,99.76,0.28106109388172634,0.0013695914531126618
